Name,text,hashtag_novax,hashtag_antivax,hashtag_cdcwhistleblower,hashtag_vaccineinjury,hashtag_vaxxed,hashtag_cdcfraud,stance,author_username,source_username,nlp_clusters
1340084086342373376,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,JanetsPlanet123,CryptoBull2020,Other
1340082795872456714,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,WQKEN_Dan,CryptoBull2020,Other
1340080842492833792,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,Johnnyr34531558,CryptoBull2020,Other
1340074456656588814,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,MikeMelliott,CryptoBull2020,Other
1340073798993907712,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,PietroCanada,CryptoBull2020,Other
1340062623451271169,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,CydonianSeaRats,CryptoBull2020,Other
1340059414988947457,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,JoshuaHeilman,CryptoBull2020,Other
1340058874980823053,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,BillRepack,CryptoBull2020,Other
1340056450014523400,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,PolishPolackski,CryptoBull2020,Other
1340051164084097024,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,BianchiBeads,CryptoBull2020,Other
1340046498315313154,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,michaelpbreton,CryptoBull2020,Other
1340046324591411201,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,robhendriks1970,CryptoBull2020,Other
1340044767955173378,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,PitForTrump,CryptoBull2020,Other
1340039611775672320,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,CurlyKam00,CryptoBull2020,Other
1340039055074074626,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,Zerocalledit,CryptoBull2020,Other
1340035743985614850,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,Patriot_1717,CryptoBull2020,Other
1340025244027813888,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,Takelifeslowly,CryptoBull2020,Other
1340022365766385664,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,DJAlexBonez,CryptoBull2020,Other
1340019999642165248,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,NataBonka,CryptoBull2020,Other
1340017386389291008,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,SnoutCrusher,CryptoBull2020,Other
1340008358170996737,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,MuchMoreGames,CryptoBull2020,Other
1340006902789496836,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,snaker08,CryptoBull2020,Other
1340004646853746695,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,better_holland,CryptoBull2020,Other
1340000538750926848,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,thatvwtech,CryptoBull2020,Other
1340000256721862657,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,Caro40443163,CryptoBull2020,Other
1340000214057422852,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,aph_ter,CryptoBull2020,Other
1340000095912148992,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,Dar46607545,CryptoBull2020,Other
1339997475185127424,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,mrgoodweather,CryptoBull2020,Other
1339996318320750595,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,anksMallys,CryptoBull2020,Other
1339994859608961026,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,Abdiel1421,CryptoBull2020,Other
1339993655961153536,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,jkmaw,CryptoBull2020,Other
1339992078034612224,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,truebeachbabe,CryptoBull2020,Other
1339991622910693380,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,Snake_Ski_,CryptoBull2020,Other
1339989839953850369,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,vault_code,CryptoBull2020,Other
1339989788703780864,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,HardcoreCrozby,CryptoBull2020,Other
1339989607887335425,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,STREX0,CryptoBull2020,Other
1339987358020714499,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,1961mado,CryptoBull2020,Other
1339984437988175882,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,mikachu223,CryptoBull2020,Other
1339983910592258051,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,tmpxo_,CryptoBull2020,Other
1339982242358050816,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,ccrroi812,CryptoBull2020,Other
1339980490124746755,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,LeslieSawyer17,CryptoBull2020,Other
1339980082346115072,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,bfmfbf,CryptoBull2020,Other
1339979686831661058,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,Wil2Rob,CryptoBull2020,Other
1339978986026270720,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,mountkidd,CryptoBull2020,Other
1339977118659321857,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,Taroyoma,CryptoBull2020,Other
1339975693887811585,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,neo_anon_,CryptoBull2020,Other
1339969413026594819,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,mimiechou82,CryptoBull2020,Other
1339969120704618496,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,XrpZeus,CryptoBull2020,Other
1339968520382259204,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,CRYPTOCRAIG9,CryptoBull2020,Other
1339962949763555328,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,richm29,CryptoBull2020,Other
1339961958263631877,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,DavidLeeRitter,CryptoBull2020,Other
1339961918916800513,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,YouDiscussedMe2,CryptoBull2020,Other
1339960333763555329,RT @CryptoBull2020: This nurse gets COVID-19 vaccine. Then she talks to media how great it is. Then passes out. Watch! https://t.co/0KFvlZK…,0,0,0,0,0,0,Anti-Vaxx,JamesB007s,CryptoBull2020,Other
1341780719245414403,"@bunny32746 @jesusrulz62 @ChrisWickNews I look forward to that day

And on that day I hope US Patriotic citizens put our differences aside to change the system so that it meets the need of tax payers and put nationalist BS behind us",0,0,0,0,0,0,Anti-Vaxx,Geziandme,bunny32746,Political/Conspiracy
1341774034896359432,"@is_issie @LoriAnn_Potter @ZeroCarb_Coach @ChrisWickNews Okay Cassandra.

I guess we'll just have to wait and see.",0,0,0,0,0,0,Anti-Vaxx,spaceLem,is_issie,Political/Conspiracy
1341773572885385217,@LoriAnn_Potter @InfinateWisdom @ChrisWickNews Election is in dispute and not settled although some might think so.  If you were waiting for the media to make a report to back up anything on your list of 'conspiracy theories' then you are not paying attention. The 'evidence' is everywhere - literally. It's no secret-not now.,0,0,0,0,0,0,Anti-Vaxx,is_issie,LoriAnn_Potter,Political/Conspiracy
1341817510228738049,"@JFTB3 @ChrisWickNews If masks work, why the need to shut down businesses? Why can places like Walmart and Costco still be open but the mom and pop store down the street has to close? 

None of this makes any sense. 

Questioning it makes you normal.",0,0,0,0,0,0,Anti-Vaxx,RozeRage,JFTB3,Political/Conspiracy
1341816996082552832,"@JFTB3 @ChrisWickNews I am not responsible for your safety or anyone else’s. It’s called “personal responsibility“ and not looking to the government to save you. 

If I’m not sick, I’m not risking spreading the disease by not wearing a mask.

Just stop it already.",0,0,0,0,0,0,Anti-Vaxx,RozeRage,JFTB3,Political/Conspiracy
1341815769525592064,"@is_issie @LoriAnn_Potter @ChrisWickNews In this age of technology, with information literally at our fingertips, ignorance truly is a choice now.",0,0,0,0,0,0,Anti-Vaxx,InfinateWisdom,is_issie,Political/Conspiracy
1341813344819236864,@AGuyFromCA1 @HairMetalLvr777 @ChrisWickNews I’ve done my own research and worked in the medical field.,0,0,0,0,0,0,Anti-Vaxx,LeliuSwann,AGuyFromCA1,Political/Conspiracy
1341803196172349446,"@LeliuSwann @HairMetalLvr777 @ChrisWickNews So in other words, “I have no empirical evidence to back this up so I’m gonna tell them to do their own research because I can’t be bothered to do my own”?",0,0,0,0,0,0,Anti-Vaxx,AGuyFromCA1,LeliuSwann,Political/Conspiracy
1341802522122469377,@AGuyFromCA1 @HairMetalLvr777 @ChrisWickNews I don’t have to prove anything to you. Go do your own research and come to your own conclusions that way it’s all on you. Don’t hold your breath waiting for me.,0,0,0,0,0,0,Anti-Vaxx,LeliuSwann,AGuyFromCA1,Political/Conspiracy
1341799646302224386,@eribeck2016 @nickolasdreyfus @ChrisWickNews In what way?,0,0,0,0,0,0,Anti-Vaxx,AGuyFromCA1,eribeck2016,Political/Conspiracy
1341799456518377477,@eribeck2016 @MrsESK @ChrisWickNews In what way am I trying to guilt you? I’m just trying to inform you because some people haven’t realized that there’s a difference between a vaccine and a cure. Vaccines aren’t instant.,0,0,0,0,0,0,Anti-Vaxx,AGuyFromCA1,eribeck2016,Political/Conspiracy
1341798252933472257,"@LeliuSwann @HairMetalLvr777 @ChrisWickNews Well, maybe you’re the one who skipped science class since you’ve yet to prove me wrong on vaccines altering DNA and 5G mind-control semantics.",0,0,0,0,0,0,Anti-Vaxx,AGuyFromCA1,LeliuSwann,Political/Conspiracy
1341792721267273734,"@bunny32746 @jesusrulz62 @ChrisWickNews You sound like a nationalist zealot if you will never agree with me

How do we find a middle ground as fellow citizens

Patriots fight for those in their nation despite their differences",0,0,0,0,0,0,Anti-Vaxx,Geziandme,bunny32746,Political/Conspiracy
1341791714521047041,"@Geziandme @jesusrulz62 @ChrisWickNews I will never agree with you. I am an American that loves our country &amp; our freedom. We are being destroyed from within. #WakeUp. No more replies from me on any of this. Ignorance is bliss to some. Not to me. When it comes time to fight, I will fight for the USA &amp; Constitution!",0,0,0,0,0,0,Anti-Vaxx,bunny32746,Geziandme,Political/Conspiracy
1341790339380748288,@carolinasassie @McKaylaRoseJ @ChrisWickNews Youre following 30 thousand people so i think its safe to say youre the bot lol,0,0,0,0,0,0,Anti-Vaxx,FruitThugg,carolinasassie,Political/Conspiracy
1341788512736202754,"@bunny32746 @jesusrulz62 @ChrisWickNews Few Muslim women cover their faces actually - only in conservative and extrimist factions like Christians who don't believe in evolution

Same same - both have faiths based in the New Testimant and the same God",0,0,0,0,0,0,Anti-Vaxx,Geziandme,bunny32746,Political/Conspiracy
1341788477273354244,"@RozeRage @ChrisWickNews Use your brain - if you have it and don't know it then wear a fucking mask.  You are the biggest fool if you think you can't spread it to others.  Fucking morons killing innocent people - the virus is not political.  Stop being so selfish and stupid, it's not becoming.",0,0,0,0,0,0,Anti-Vaxx,JFTB3,RozeRage,Political/Conspiracy
1341788102701047811,@RozeRage @ChrisWickNews There is no guilting into submission.  This is a DEADLY virus - who made you God to choose who lives and who dies?  So utterly uppidy of you and those that won't distance and wear masks to keep the vulnerable safe.  Selfish!,0,0,0,0,0,0,Anti-Vaxx,JFTB3,RozeRage,Political/Conspiracy
1341787671602081792,"@bunny32746 @jesusrulz62 @ChrisWickNews Correct - robbery

While we are fighting over whether or not to wear a mask during a pandemic, our leaders are writing checks with our tax dollars and future tax dollars that will benefit few

Glad we agree",0,0,0,0,0,0,Anti-Vaxx,Geziandme,bunny32746,Political/Conspiracy
1341787011775160320,"@Geziandme @jesusrulz62 @ChrisWickNews When they say “pull it all the way up over your nose” so all you see are your eyes, you know what it’s all about.",0,0,0,0,0,0,Anti-Vaxx,bunny32746,Geziandme,Political/Conspiracy
1341786333656862720,@Geziandme @jesusrulz62 @ChrisWickNews More propganda. Probably made on China. I’m not a Muslim woman and will not cover my face.,0,0,0,0,0,0,Anti-Vaxx,bunny32746,Geziandme,Political/Conspiracy
1341784378167488512,@Geziandme @ChrisWickNews It's also seasonal and mutates. Good luck.,0,0,0,0,0,0,Anti-Vaxx,CrikeyReally,Geziandme,Political/Conspiracy
1341781358696255493,@AGuyFromCA1 @HairMetalLvr777 @ChrisWickNews genomes are all genetic material of an organism. What’s the matter did you skip science class?,0,0,0,0,0,0,Anti-Vaxx,LeliuSwann,AGuyFromCA1,Political/Conspiracy
1341806497798471683,Think i found the perfect Christmas card for my #antivax #conspiracy loving mother in law! 🎅 https://t.co/kRWJFxO2yi,0,1,0,0,0,0,Pro-Vaxx,danmurrayserter,,Political/Conspiracy
1341756944621703170,"At last, an #antivax statement that makes sense. https://t.co/P2o1WGnR49",0,1,0,0,0,0,Anti-Vaxx,socialtechno,,Info-Sharing
1341778869674672128,feeling fortunate. #vaxxed https://t.co/xOaCY1ZmXD,0,0,0,0,1,0,Pro-Vaxx,shifty_day,,Info-Sharing
1341803681537208320,#khartoon - #Covid19 A new strain - #corona #vaccine #illustration #politicalmemes #politicalcartoon #antivax #plandemic2020 https://t.co/91yqXhxF1p,0,1,0,0,0,0,Anti-Vaxx,khalidalbaih,,Info-Sharing
1341810094586163200,An opinion is a favorite color or favorite band. Vaccines are objective not subjective. The science is there to support it. The whole #antivax movement is pushed by the non scientific community. People need to learn the difference between objective and subjective. (1/3),0,1,0,0,0,0,Pro-Vaxx,Tom_Samperi,,Political/Conspiracy
1341784860789272585,@CCDHate Unfortunately most of us had our kids injured. Stupid plays like this from a group that ironically claims to be against ‘digital hate’ when we ourselves are the biggest victims of digital hate are laughable. #vaccineinjury is real,0,0,0,1,0,0,Anti-Vaxx,Catharine_L,Catharine_L,Political/Conspiracy
1341798349431779331,"We're fighting on 2 fronts in our war against #COVID19: the #coronavirus &amp; #antivaxxers. You can help by getting your #CovidVaccine; by encouraging family, friends, neighbors to get theirs by sharing #vaccine facts to push back the #antivax assault. Juntos se puede. #immunizeUSA https://t.co/4sWHp1Cbet",0,1,0,0,0,0,Pro-Vaxx,Immunize_USA,,Political/Conspiracy
1341812584715051012,@NeilFlochMD @EricTopol Let us know in a few weeks if any side effects appear.,0,0,0,0,0,0,Pro-Vaxx,Aroma_Hut,NeilFlochMD,Political/Conspiracy
1341812430754762757,@NeilFlochMD @EricTopol So what about those of us who take a lot of meds for other illnesses? No one knows the effects of the mix of it all! GOD HELP US ALL,0,0,0,0,0,0,Pro-Vaxx,ladylora48,NeilFlochMD,Political/Conspiracy
1341812090990972928,@danmurrayserter Haha this is really good!,0,0,0,0,0,0,Pro-Vaxx,MichaelAiriely,danmurrayserter,Political/Conspiracy
1341757638531571714,@socialtechno So he just stole a 200 year idea from Edward Jenner and passed it off as his own!,0,0,0,0,0,0,Anti-Vaxx,anconky,socialtechno,Political/Conspiracy
1341757568864141313,"@socialtechno Way too dangerous. Was there only a way to let our cells make just a small, but important, part of the virus to let our immune system teach itself about the real thing.",0,0,0,0,0,0,Anti-Vaxx,hansidink,socialtechno,Political/Conspiracy
1341819727920902144,"@shifty_day Ok then!  I absolutely knew it had been done properly (those literal hours of training) but I just kept looking at that plunger. Heh heh.  I’m so happy you got your vaccine, I’m enjoying all these Twitter pics so much. Every hour you’ve spent in Covid gear- this helps compensate.",0,0,0,0,0,0,Pro-Vaxx,Cmd7575,shifty_day,Political/Conspiracy
1341819056710508544,@Cmd7575 She debated for half a sec grabbing my used syringe for the pic 😳 (Don’t reach in there!!),0,0,0,0,0,0,Pro-Vaxx,shifty_day,Cmd7575,Political/Conspiracy
1341818114074320896,"@Cmd7575 That’s her next dose 😉. Yes, it was poorly re-enacted!",0,0,0,0,0,0,Pro-Vaxx,shifty_day,Cmd7575,Political/Conspiracy
1341817429106847745,@shifty_day But it looks like there is still fluid in the syringe?,0,0,0,0,0,0,Pro-Vaxx,Cmd7575,shifty_day,Political/Conspiracy
1341815960819273728,"@Cmd7575 Well obvi, I wanted her to use two hands! So we posed for the picture after I got my sparkly bandage 😉",0,0,0,0,0,0,Pro-Vaxx,shifty_day,Cmd7575,Political/Conspiracy
1341814936746536962,@shifty_day Please tell me what I’m missing😆⁉️ https://t.co/kdhgG7pYQa,0,0,0,0,0,0,Pro-Vaxx,Cmd7575,shifty_day,Info-Sharing
1341811178033569794,"@nickser1972 Oh trot off, why don’t you.",0,0,0,0,0,0,Anti-Vaxx,Rosewind2007,nickser1972,Political/Conspiracy
1341810895199084544,@Rosewind2007 No you are the problem you fool....,0,0,0,0,0,0,Anti-Vaxx,nickser1972,Rosewind2007,Political/Conspiracy
1341809820484030465,@WAPFLondon @Rosewind2007 @YouTube The virus has been isolated and shown to cause disease,0,0,0,0,0,0,Anti-Vaxx,mcfunny,WAPFLondon,Political/Conspiracy
1341809730532958211,@WAPFLondon @Rosewind2007 No this is stupid.,0,0,0,0,0,0,Anti-Vaxx,mcfunny,WAPFLondon,Political/Conspiracy
1341806382048305154,"@Rosewind2007 @andyco98 I wouldn't worry too much about that one TBH, she's a nutter with 10 followers tweeting nonsense about US election fraud. Kind of made your point for you.

Up next: we debate maths with the innumerate.
""Differential calculus. Many people don't understand it, so is it real?""",0,0,0,0,0,0,Anti-Vaxx,round_windows,Rosewind2007,Political/Conspiracy
1341793347019665419,@Rosewind2007 What are they vaccinating us against if they haven’t proven there to be a virus. As discussed in Conversations with Dr. Cowan and Friends Episode 12: Jon Rappoport https://t.co/nawZ9GuMdw via @YouTube,0,0,0,0,0,0,Anti-Vaxx,WAPFLondon,Rosewind2007,Info-Sharing
1341793022787407875,"@badzoot7 @Rosewind2007 @HelenEBedford @Twitter @Facebook @parler_app Would you ban our website? “We agree with the critics that vaccination as practiced today is a two-hundred-year mistake. This selection of articles will give our readers the tools they need to protect themselves, from vaccinations &amp; diseases.” https://t.co/OIVgZqC6Vn",0,0,0,0,0,0,Anti-Vaxx,WAPFLondon,badzoot7,Political/Conspiracy
1341791914631282692,"@Rosewind2007 Rather than inject a pathogen’s antigen into our bodies, an mRNA vaccine would genetically engineer humans, incorporating into our bodies the genetic code (RNA fragments) needed to produce the antigen itself, in essence turning us into vaccine factories. https://t.co/kf7C5PRWrK",0,0,0,0,0,0,Anti-Vaxx,WAPFLondon,WAPFLondon,Political/Conspiracy
1341791070376607744,@Rosewind2007 Can there be a debate about whether there is a debate? Like a about the reliance of the vaccine industry on cells from aborted babies. https://t.co/gCixFUCPAS,0,0,0,0,0,0,Anti-Vaxx,WAPFLondon,Rosewind2007,Political/Conspiracy
1341755154534715397,@andyco98 @Rosewind2007 What type of vaccine injury?,0,0,0,0,0,0,Anti-Vaxx,Awithonelison,andyco98,Political/Conspiracy
1341711102099349505,"@Rosewind2007 @HelenEBedford Pure antivax accounts like those could (&amp; should) be swiftly dealt with by platforms, given their stream of ignorant claptrap is incessant &amp; easily confirmed as harmful misinformation.

It’s REPREHENSIBLE that @Twitter @Facebook @parler_app et al let them roam free 😡",0,0,0,0,0,0,Anti-Vaxx,badzoot7,Rosewind2007,Political/Conspiracy
1341697111184855041,"@MelMcCurtis @Rosewind2007 oh no! got my vax a couple of yrs ago, I'm 53, have fibromyalgia , I hope you have a speedy recovery.",0,0,0,0,0,0,Anti-Vaxx,thingmum,MelMcCurtis,Political/Conspiracy
1341694642623012864,@HelenEBedford @Rosewind2007 I feel we should examine the source of the hesitancy. There seems to be three persistent tropes that all have AV origins - Speed of Dev. “Long Term” s/e and (paraphrasing) insertional mutagenesis. You cannot tackle them in isolation.,0,0,0,0,0,0,Anti-Vaxx,troydee,HelenEBedford,Political/Conspiracy
1341693978517843971,@Rosewind2007 @troydee Yes I’ve been in this business since the early 80s!,0,0,0,0,0,0,Anti-Vaxx,HelenEBedford,Rosewind2007,Political/Conspiracy
1341693671138312192,@Rosewind2007 @troydee Yes. No need to assure me. I can see that. But a lot of media coverage about people who are ‘hesitant’ about COVID vaccine paints them as being anti-vaccination. If we keep saying loads of people are anti Covid vaccine that alone could influence others. That’s all.,0,0,0,0,0,0,Anti-Vaxx,HelenEBedford,Rosewind2007,Political/Conspiracy
1341693160171442176,"@HelenEBedford @troydee And again, to be clear:
This isn’t a new thing, though 2020 has thrown it into painful and heartrending focus.
These people are dangerous.",0,0,0,0,0,0,Anti-Vaxx,Rosewind2007,Rosewind2007,Political/Conspiracy
1341692859548884992,"@HelenEBedford @troydee I am happy to make the time to take the time to reassure and explain.

This compassion towards the genuinely hesitant doesn’t reduce, in fact it increases, my conviction that #antivaxxers need to be tackled.
It’s not a question of opinion, not when lives are at risk...",0,1,0,0,0,0,Anti-Vaxx,Rosewind2007,Rosewind2007,Political/Conspiracy
1341692387169619968,"@HelenEBedford @troydee Helen, I do assure you that I spend a lot of time (usually via personal messages) reassuring the genuinely hesitant.
I get sent links to awful FB posts etc with them asking: “Is any of this true?” Or “Have you seen this...” Or “A friend posted this and I don’t know what to do...”",0,0,0,0,0,0,Anti-Vaxx,Rosewind2007,HelenEBedford,Political/Conspiracy
1341691768614629376,@troydee @Rosewind2007 Agree too. Was making a different point. Obviously badly! Apologies.,0,0,0,0,0,0,Anti-Vaxx,HelenEBedford,troydee,Political/Conspiracy
1341687642359025666,@Rosewind2007 @HelenEBedford I completely agree with RW.  There are people that are nervous and seeking advice and they become prey to those peddling disinformation.  We need a mechanism to de platform  the bad actors.,0,0,0,0,0,0,Anti-Vaxx,troydee,Rosewind2007,Political/Conspiracy
1341686573960720385,@andyco98 Which is your favourite vaccine?,0,0,0,0,0,0,Anti-Vaxx,Rosewind2007,andyco98,Other
1341685155631517697,"@Rosewind2007 I am not an anti vaxxer. But, I do have compassion for those who have suffered due to vaccines.",0,0,0,0,0,0,Anti-Vaxx,andyco98,Rosewind2007,Political/Conspiracy
1341684094724354050,"@andyco98 I wonder:
What’s your favourite vaccine, Andrea?",0,0,0,0,0,0,Anti-Vaxx,Rosewind2007,andyco98,Political/Conspiracy
